run,seed,episode,makespan,total_energy,working_energy,idle_energy
0,3047,142,295.3083723100484,30219.22414179306,26086.678257004496,4132.545884788564
0,3047,143,301.2045807649167,30367.045144853768,26087.01246973055,4280.032675123217
0,3047,144,302.33548450474,30099.08221890934,25855.345342978864,4243.736875930477
0,3047,145,300.2055779489199,30342.122606334546,26087.054618690636,4255.06798764391
0,3047,146,297.800281394034,30282.3412046525,26087.337413563197,4195.003791089304
0,3047,147,303.1005181512717,30414.824537432396,26087.31918938374,4327.505348048659
0,3047,148,298.2017590558636,30292.273710107653,26087.253196937807,4205.020513169846
0,3047,149,300.70267566800646,30354.733731219203,26087.20254840883,4267.531182810372
0,3047,150,305.60211320388726,30477.25420535551,26087.230402082143,4390.023803273368
0,3047,151,297.202722286724,30267.229947798398,26087.19855984591,4180.031387952487
0,3047,152,300.10259027525046,30339.725245277095,26087.197449259496,4252.5277960176
0,3047,153,297.1026459221894,30264.729704564492,26087.199939817812,4177.52976474668
0,3047,154,298.2027807207625,30292.228430871444,26087.196155764657,4205.032275106789
0,3047,155,297.10203673009863,30264.754141867663,26087.23187565878,4177.522266208881
0,3047,156,302.00206002401364,30387.245602411127,26087.22450258586,4300.021099825266
0,3047,157,300.60455163324247,30352.127687363594,26087.07933641746,4265.048350946132
0,3047,158,298.70611951260963,30304.532093185204,26086.97072797436,4217.561365210846
0,3047,159,297.80480880859477,30282.08018993002,26087.03607746732,4195.0441124627
0,3047,160,297.11330497995357,30264.205958429142,26086.563595266376,4177.642363162764
0,3047,161,297.81121905548,30281.702147507414,26086.602677015457,4195.099470491958
0,3047,162,300.0117295044239,30336.666047841343,26086.563455461863,4250.1025923794805
0,3047,163,299.12588254976674,30313.379590739016,26085.645275068062,4227.734315670954
0,3047,164,297.2148873504822,30266.35924653155,26086.252518215322,4180.1067283162265
0,3047,165,300.21450319121885,30341.430484734912,26086.317420002295,4255.113064732616
0,3047,166,300.71515569838556,30353.887858196224,26086.270096033535,4267.617762162688
0,3047,167,296.7117143050445,30254.090327763093,26086.502751274373,4167.5875764887205
0,3047,168,302.10586500935693,30389.430161232078,26086.894073093143,4302.536088138933
0,3047,169,300.60485240829524,30351.995615231994,26086.967278049382,4265.028337182612
0,3047,170,302.10591966814184,30389.441290664206,26086.90172972637,4302.5395609378365
0,3047,171,302.1065925114347,30389.390102972386,26086.847351340642,4302.542751631744
0,3047,172,299.6067861110565,30326.877642826348,26086.83304279203,4240.044600034319
0,3047,173,302.10642581814454,30389.39440835872,26086.85383764978,4302.540570708939
0,3047,174,302.1107178945277,30389.07524367379,26086.510894288265,4302.564349385525
0,3047,175,300.2098484364076,30341.64783221717,26086.586387658892,4255.06144455828
0,3047,176,301.11286359712057,30363.90327799585,26086.329290542162,4277.5739874536885
0,3047,177,300.2110260040613,30341.54706104527,26086.482084945044,4255.064976100226
0,3047,178,302.11195363613723,30389.012382102606,26086.43492177791,4302.577460324696
0,3047,179,299.7113690266272,30329.123805095012,26086.536333527547,4242.5874715674645
0,3047,180,305.01159796366187,30461.590635566215,26086.50498149743,4375.085654068787
0,3047,181,300.21292965619034,30341.467087793302,26086.379418207376,4255.087669585926
0,3047,182,300.711529457658,30354.09839412241,26086.513008988266,4267.585385134145
0,3047,183,299.31229661690054,30319.049843661156,26086.458037716235,4232.591805944921
0,3047,184,296.62312073654897,30250.740789576208,26085.58885610396,4165.151933472248
0,3047,185,300.11681406843576,30338.679000289645,26086.069215062154,4252.609785227491
0,3047,186,296.115694927061,30238.864444203256,26086.240870418187,4152.623573785069
0,3047,187,296.8125744322859,30256.53557756076,26086.441491425074,4170.094086135686
0,3047,188,297.61333776897067,30276.51237804669,26086.40734761954,4190.105030427149
0,3047,189,299.1099201176936,30314.244616106545,26086.663103580846,4227.581512525701
0,3047,190,299.6107089585788,30326.717564454884,26086.624998213196,4240.092566241689
0,3047,191,295.61036921801406,30226.71819802262,26086.63280034371,4140.085397678912
0,3047,192,302.11401217984616,30389.02654355674,26086.40435336835,4302.622190188392
0,3047,193,297.11216782624984,30264.099988015318,26086.50096400354,4177.59902401178
0,3047,194,298.6156178371157,30301.38361936027,26086.25776773297,4215.125851627302
0,3047,195,302.01463736323296,30386.420220178745,26086.307067849557,4300.113152329188
0,3047,196,295.21333747175385,30216.541432726764,26086.430720515527,4130.110712211239
0,3047,197,294.71286053145093,30204.06374813673,26086.457780605833,4117.605967530895
0,3047,198,293.6134573763145,30176.520770119714,26086.411705368373,4090.1090647513424
0,3047,199,298.20880089514986,30291.78158241271,26086.714970851393,4205.066611561318
0,3047,200,291.3109552932789,30119.13497779648,26086.553596758964,4032.5813810375157
0,3047,201,290.7101144922954,30104.166999548208,26086.596807405833,4017.5701921423733
0,3047,202,293.20622884696684,30166.922874686585,26086.8809242556,4080.041950430984
0,3047,203,295.2113480006625,30216.520243691542,26086.453935604735,4130.066308086809
0,3047,204,299.12397670101626,30313.183963715852,26085.52495653484,4227.659007181013
0,3047,205,294.71870965248866,30203.538846962227,26085.918321657584,4117.620525304641
0,3047,206,296.1159441789312,30238.773948835686,26086.162361816594,4152.6115870190915
0,3047,207,299.1192830583582,30313.5771406022,26085.93697594315,4227.640164659048
0,3047,208,299.2176816817833,30316.153729258804,26086.031531584544,4230.122197674258
0,3047,209,297.22183242092075,30265.8596120138,26085.71000052888,4180.149611484917
0,3047,210,298.3324250137225,30292.645164842706,26084.923161899627,4207.722002943079
0,3047,211,298.6298394847995,30300.298381590183,26085.097093786237,4215.201287803946
0,3047,212,296.22725696055176,30240.43360271481,26085.25930489177,4155.174297823039
0,3047,213,298.13674882611826,30287.25261759579,26084.520122113943,4202.732495481848
0,3047,214,295.73813115209754,30227.22978989011,26084.47184496733,4142.75794492278
0,3047,215,296.13188548363996,30237.617435878492,26084.91087087283,4152.706565005661
0,3047,216,297.65802343938765,30273.29460420896,26082.917146223655,4190.377457985307
0,3047,217,300.64059366206646,30349.504572152076,26084.241763152993,4265.262808999084
0,3047,218,298.64825217285045,30298.99800287746,26083.681465222005,4215.316537655453
0,3047,219,299.1318518619117,30312.616406132125,26084.910027212172,4227.706378919951
0,3047,220,292.7334460412801,30152.472944979338,26084.762653367452,4067.7102916118847
0,3047,221,295.232598948279,30215.020168146773,26084.817830902328,4130.202337244444
0,3047,222,298.23740916085984,30289.67897865547,26084.4463525045,4205.232626150969
0,3047,223,297.23967129340156,30264.508990765775,26084.265592094845,4180.243398670931
0,3047,224,294.6349179150083,30199.88658660338,26084.66350780633,4115.223078797053
0,3047,225,298.72795522633027,30302.86166758532,26085.18603302034,4217.675634564976
0,3047,226,296.2212927765701,30240.82777517988,26085.695728467275,4155.132046712607
0,3047,227,294.32349372007417,30193.165888811163,26085.52115372127,4107.644735089894
0,3047,228,290.72577402353096,30102.98987388932,26085.333636820484,4017.656237068837
0,3047,229,291.137165814955,30112.19194670707,26084.46170679569,4027.7302399113805
0,3047,230,285.9146595831796,29964.664957197256,26070.81383032808,3893.8511268691773
0,3047,231,258.4569987145205,29283.365865173837,26074.9482756609,3208.4175895129365
0,3047,232,282.13066046019566,29888.147260844835,26085.358892573757,3802.7883682710767
0,3047,233,290.3014663134722,30094.761637866424,26087.249251859965,4007.512386006459
0,3047,234,293.119097542267,30163.96173539392,26086.248872163513,4077.712863230409
0,3047,235,270.9155960550775,29608.80692530989,26086.200266226624,3522.6066590832656
0,3047,236,286.90069118943927,30009.807276936517,26087.301993739056,3922.50528319746
0,3047,237,287.6013230828227,30027.267841112145,26087.258217878418,3940.009623233727
0,3047,238,290.40501896047846,30097.001252847956,26086.968522871797,4010.0327299761607
0,3047,239,295.6077448206017,30226.775790931148,26086.731771237104,4140.0440196940435
0,3047,240,291.5064342528412,30124.401444239742,26086.859727127776,4037.541717111966
0,3047,241,287.4052665117478,30021.9827484559,26086.949847581713,3935.0329008741865
0,3047,242,293.20687710760194,30166.896288579657,26086.84807610348,4080.0482124761756
0,3047,243,296.8127519665772,30256.50170795988,26086.410861151926,4170.090846807953
0,3047,244,299.61153603066447,30326.52647535359,26086.455301922084,4240.0711734315055
0,3047,245,300.21859240978694,30341.060343481335,26085.937323447873,4255.123020033462
0,3047,246,302.0408007496577,30384.481944593696,26084.220209732186,4300.26173486151
0,3047,247,299.86003711671964,30328.45154238237,26083.002542209717,4245.449000172653
0,3047,248,301.0079306581549,30327.449141508136,26059.149378530085,4268.299762978051
0,3047,249,365.33706410584676,29841.55875199462,24916.70626080366,4924.852491190957
0,3047,250,386.12582799175254,30157.043548380774,24946.56730972197,5210.4762386588045
0,3047,251,349.31309635335725,29571.644144056114,24963.58349474571,4608.060649310403
0,3047,252,315.3283259020135,29311.235561247708,25141.16296401627,4170.0725972314385
0,3047,253,340.22922594266674,29682.490169822173,25085.09800204578,4597.392167776395
0,3047,254,319.0035476847828,29454.5765482806,25180.34837436617,4274.228173914428
0,3047,255,312.02548526145,29353.605627100325,25220.137809279866,4133.4678178204595
0,3047,256,308.6894154439042,29278.609824855645,25219.269938086567,4059.3398867690785
0,3047,257,307.45968268666513,29425.17469078728,25335.415940426363,4089.7587503609157
0,3047,258,313.7334724934955,29426.31919634182,25241.28873136581,4185.030464976011
0,3047,259,303.57788320799654,29322.356293307457,25334.376182189626,3987.980111117831
0,3047,260,307.97347880741256,29444.81796745365,25352.750005012364,4092.0679624412865
0,3047,261,310.3860477171201,29467.62139607008,25336.157784823503,4131.463611246579
0,3047,262,305.74136907986514,29538.71096118502,25428.370196984557,4110.340764200464
0,3047,263,305.0312818721818,29296.798255324375,25312.705482869642,3984.0927724547337
0,3047,264,283.19070339030486,29706.94707688704,25922.273569086483,3784.673507800557
0,3047,265,284.9998418534029,29562.082589845595,25781.981114449154,3780.1014753964405
0,3047,266,281.2244091354181,29660.742000924885,25924.207534894864,3736.5344660300225
0,3047,267,276.943509082403,29577.922071563786,25943.472549660044,3634.4495219037435
0,3047,268,281.2592729975637,29770.98975146314,26009.72097997769,3761.268771485452
0,3047,269,286.2869647138065,29545.272224383836,25745.24486703745,3800.027357346387
0,3047,270,290.11006943056356,29588.753217806367,25708.316437138485,3880.436780667881
0,3047,271,287.9733117766862,29190.671938327017,25481.869691217806,3708.8022471092136
0,3047,272,298.3318277750746,29156.919801226493,25323.700039750805,3833.2197614756874
0,3047,273,289.87934838595095,28963.24185923217,25231.87299660119,3731.3688626309827
0,3047,274,302.15366166190796,29140.721329080225,25142.21323131692,3998.5080977633033
0,3047,275,301.48486387165786,29001.056763425342,25060.614186955427,3940.4425764699163
0,3047,276,335.3352214121886,28930.683126520937,24516.959305346296,4413.723821174642
0,3047,277,335.5984662952008,29041.050299011855,24627.10802490278,4413.942274109077
0,3047,278,340.0374373275467,28726.914054780806,24332.78002015347,4394.134034627337
0,3047,279,304.09846152003877,28644.997655124807,24756.718222824777,3888.2794323000307
0,3047,280,364.41754053878526,28176.48743986737,23664.461393663136,4512.026046204237
0,3047,281,382.76594067750574,27936.283572300617,23334.984844577677,4601.29872772294
0,3047,282,392.57532307894144,28094.603972059107,23247.161594467485,4847.442377591623
0,3047,283,421.5489651173283,28525.614090183386,23296.91153769071,5228.702552492677
0,3047,284,329.6610995348568,28551.92948788363,24311.801570683023,4240.127917200608
0,3047,285,290.4516592855125,29200.451408635658,25416.332557184534,3784.118851451123
0,3047,286,301.40226870636985,29735.424139559538,25599.16624656313,4136.2578929964075
0,3047,287,287.47066196086706,29614.305332211865,25766.724434079886,3847.5808981319806
0,3047,288,286.0863975871903,29281.82762594966,25547.51399025747,3734.3136356921896
0,3047,289,305.56691244648925,29091.747227003656,25081.13163963329,4010.6155873703633
0,3047,290,335.4127623021131,29345.89985957233,24849.208999881434,4496.6908596909
0,3047,291,311.7889102126621,29345.55946186681,25308.72973050539,4036.829731361422
0,3047,292,335.98343645837923,29233.55712535032,24962.726346312927,4270.83077903739
0,3047,293,409.11014248353956,28083.948733636535,23295.76636434247,4788.1823692940625
0,3047,294,362.0756303638426,28545.911322074106,24078.943864648714,4466.9674574253895
0,3047,295,375.4653275128533,28765.071011036536,24165.183185731123,4599.887825305414
0,3047,296,363.9067738423197,27986.5333075729,23811.487150801637,4175.046156771261
0,3047,297,386.71946552883895,28726.52891558173,23936.709738604673,4789.819176977055
0,3047,298,324.44913454021884,28473.081689351933,24500.119724771328,3972.9619645806038
0,3047,299,327.0358584873566,28995.559126225085,24846.127830273308,4149.431295951778
0,3047,300,330.45060882187033,28873.713395570547,24702.23291277935,4171.480482791198
0,3047,301,326.4942653891724,28968.105461133015,24763.360399391247,4204.745061741766
0,3047,302,344.8722724759112,29186.926248652137,24748.844477165447,4438.081771486689
0,3047,303,312.6481264590283,29067.06479952418,25053.15474123905,4013.9100582851306
0,3047,304,306.20476956327127,28899.68340985349,25170.526387220074,3729.157022633416
0,3047,305,305.9923212051208,29102.25443612099,25302.413878020612,3799.840558100379
0,3047,306,297.2085309410949,28956.625090193735,25256.19781866611,3700.4272715276234
0,3047,307,288.5515174051928,29384.72300242522,25643.93092591291,3740.792076512309
0,3047,308,278.4654660253844,29525.252776548426,25913.64319519195,3611.609581356474
0,3047,309,271.0001409279682,29200.92548205593,25811.727515732196,3389.197966323732
0,3047,310,274.6319943907715,29037.72198234988,25658.67982420689,3379.042158142989
0,3047,311,290.64756119324784,29112.563230112955,25478.144340487088,3634.418889625867
0,3047,312,301.2976429105056,29154.310539364604,25422.706468809884,3731.604070554721
0,3047,313,300.3570875999287,29766.488110465274,25760.319485457523,4006.168625007753
0,3047,314,298.03488915574087,29554.243471857117,25698.12829388664,3856.115177970478
0,3047,315,316.9211665901959,29475.795898711673,25418.862735865187,4056.9331628464865
0,3047,316,301.44811139613205,29450.897329762713,25542.545313077924,3908.352016684789
0,3047,317,308.49474876033787,29524.94618616266,25477.020298001207,4047.9258881614514
0,3047,318,289.4099424611018,29480.594035496168,25687.1713026009,3793.422732895269
0,3047,319,296.69507241067384,29557.29292303946,25591.62423762826,3965.6686854111977
0,3047,320,293.787097939044,29409.115353957914,25550.626965399995,3858.488388557917
0,3047,321,294.90383479652183,29307.985895990867,25467.692391557903,3840.293504432964
0,3047,322,289.03832494484226,29291.88330244484,25540.97950260305,3750.9037998417884
0,3047,323,293.4204005786769,29412.379334421694,25547.773218539343,3864.60611588235
0,3047,324,289.80482678130113,29391.526000476442,25588.390212809467,3803.135787666977
0,3047,325,291.9679756845252,29519.087953718856,25635.131652298533,3883.9563014203236
0,3047,326,288.6035592047107,29525.73886196697,25695.18145317568,3830.557408791289
0,3047,327,286.3882049246282,29434.654221892615,25669.7174018535,3764.9368200391136
0,3047,328,286.92393829886674,29459.79084697986,25678.368299000806,3781.4225479790543
0,3047,329,280.29704145625226,29247.746786191907,25647.56604816192,3600.180738029988
0,3047,330,284.3103554140937,29392.073633762382,25682.618990158073,3709.4546436043106
0,3047,331,285.2666257027291,29452.938007817327,25708.736021383214,3744.2019864341137
0,3047,332,281.01035805087776,29452.53160753182,25780.07683953036,3672.45476800146
0,3047,333,281.32273661926064,29444.73356787991,25766.289801581956,3678.443766297954
0,3047,334,277.3165734890325,29367.39152823147,25783.196705712668,3584.194822518804
0,3047,335,262.05607546341906,29079.282980948563,25850.49427086009,3228.788710088473
0,3047,336,271.66198304179335,29388.95677317981,25900.865513847024,3488.0912593327857
0,3047,337,267.91083289547487,29273.94706201799,25884.45173463104,3389.4953273869505
0,3047,338,270.5481503440937,29332.234817645174,25879.043627764684,3453.19118988049
0,3047,339,263.97480757596577,29184.785304152017,25891.791712593757,3292.99359155826
0,3047,340,259.5933030394633,29075.92936245004,25891.639043999407,3184.290318450632
0,3047,341,254.1539935516595,29004.00462875577,25940.719079273185,3063.285549482584
0,3047,342,253.50623583925065,28948.626764474968,25911.901646653096,3036.7251178218703
0,3047,343,251.34609647879927,28960.221679751834,25961.674111934284,2998.547567817549
0,3047,344,249.0494366905042,28876.017681797643,25941.856098839402,2934.1615829582393
0,3047,345,248.95134228891612,28856.09643659867,25930.818268233288,2925.27816836538
0,3047,346,249.04329655442137,28782.866864611664,25872.005295810675,2910.86156880099
0,3047,347,261.3295356463594,29187.212198351997,25951.984493463046,3235.22770488895
0,3047,348,263.6969155107238,29259.116470609137,25963.52611716742,3295.5903534417143
0,3047,349,261.09237031015437,29243.40919127404,25998.946723386536,3244.4624678875034
0,3047,350,250.57661601072894,28973.449415962063,25993.65505026186,2979.7943657002033
0,3047,351,253.06586541617213,29032.810544281278,25986.92803995898,3045.882504322298
0,3047,352,249.41069387401112,28975.346281980725,26014.158522789723,2961.1877591910015
0,3047,353,257.7201044132807,29220.340260860885,26041.931394770872,3178.4088660900134
0,3047,354,249.77769365769453,29043.279073379126,26059.956405941215,2983.322667437913
